rank,slack_ns,required_time_ns,data_path_delay_ns,logic_delay_ns,route_delay_ns,route_ratio,logic_levels,startpoint,endpoint,path_class,main_cells
123,1.313,5.000,3.684,1.098,2.586,0.702,5,"st_q_reg[4]_rep/C","lane_result_q_reg[1][47]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=2;LUT6=2"
124,1.313,5.000,3.684,1.098,2.586,0.702,5,"st_q_reg[4]_rep/C","lane_result_q_reg[1][48]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
125,1.313,5.000,3.684,1.098,2.586,0.702,5,"st_q_reg[4]_rep/C","lane_result_q_reg[1][49]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
126,1.313,5.000,3.684,1.098,2.586,0.702,5,"st_q_reg[4]_rep/C","lane_result_q_reg[1][4]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
127,1.313,5.000,3.684,1.098,2.586,0.702,5,"st_q_reg[4]_rep/C","lane_result_q_reg[1][50]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
128,1.313,5.000,3.684,1.098,2.586,0.702,5,"st_q_reg[4]_rep/C","lane_result_q_reg[1][51]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=2;LUT6=2"
129,1.313,5.000,3.684,1.098,2.586,0.702,5,"st_q_reg[4]_rep/C","lane_result_q_reg[1][52]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
130,1.313,5.000,3.684,1.098,2.586,0.702,5,"st_q_reg[4]_rep/C","lane_result_q_reg[1][53]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
131,1.313,5.000,3.684,1.098,2.586,0.702,5,"st_q_reg[4]_rep/C","lane_result_q_reg[1][54]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
132,1.313,5.000,3.684,1.098,2.586,0.702,5,"st_q_reg[4]_rep/C","lane_result_q_reg[1][55]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=2;LUT6=2"
133,1.313,5.000,3.684,1.098,2.586,0.702,5,"st_q_reg[4]_rep/C","lane_result_q_reg[1][56]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
134,1.313,5.000,3.684,1.098,2.586,0.702,5,"st_q_reg[4]_rep/C","lane_result_q_reg[1][57]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
135,1.313,5.000,3.684,1.098,2.586,0.702,5,"st_q_reg[4]_rep/C","lane_result_q_reg[1][58]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
136,1.313,5.000,3.684,1.098,2.586,0.702,5,"st_q_reg[4]_rep/C","lane_result_q_reg[1][59]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=2;LUT6=2"
137,1.313,5.000,3.684,1.098,2.586,0.702,5,"st_q_reg[4]_rep/C","lane_result_q_reg[1][5]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
138,1.313,5.000,3.684,1.098,2.586,0.702,5,"st_q_reg[4]_rep/C","lane_result_q_reg[1][60]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
139,1.313,5.000,3.684,1.098,2.586,0.702,5,"st_q_reg[4]_rep/C","lane_result_q_reg[1][61]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
140,1.313,5.000,3.684,1.098,2.586,0.702,5,"st_q_reg[4]_rep/C","lane_result_q_reg[1][62]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
141,1.313,5.000,3.684,1.098,2.586,0.702,5,"st_q_reg[4]_rep/C","lane_result_q_reg[1][63]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=2;LUT6=2"
142,1.313,5.000,3.684,1.098,2.586,0.702,5,"st_q_reg[4]_rep/C","lane_result_q_reg[1][6]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
143,1.313,5.000,3.684,1.098,2.586,0.702,5,"st_q_reg[4]_rep/C","lane_result_q_reg[1][7]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=2;LUT6=2"
144,1.313,5.000,3.684,1.098,2.586,0.702,5,"st_q_reg[4]_rep/C","lane_result_q_reg[1][8]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
145,1.313,5.000,3.684,1.098,2.586,0.702,5,"st_q_reg[4]_rep/C","lane_result_q_reg[1][9]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
146,1.313,5.000,3.684,1.098,2.586,0.702,5,"st_q_reg[4]_rep/C","lane_result_q_reg[2][0]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
147,1.313,5.000,3.684,1.098,2.586,0.702,5,"st_q_reg[4]_rep/C","lane_result_q_reg[2][10]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
148,1.313,5.000,3.684,1.098,2.586,0.702,5,"st_q_reg[4]_rep/C","lane_result_q_reg[2][11]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=2;LUT6=2"
149,1.313,5.000,3.684,1.098,2.586,0.702,5,"st_q_reg[4]_rep/C","lane_result_q_reg[2][12]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
150,1.313,5.000,3.684,1.098,2.586,0.702,5,"st_q_reg[4]_rep/C","lane_result_q_reg[2][13]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
151,1.313,5.000,3.684,1.098,2.586,0.702,5,"st_q_reg[4]_rep/C","lane_result_q_reg[2][14]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
152,1.313,5.000,3.684,1.098,2.586,0.702,5,"st_q_reg[4]_rep/C","lane_result_q_reg[2][15]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=2;LUT6=2"
153,1.313,5.000,3.684,1.098,2.586,0.702,5,"st_q_reg[4]_rep/C","lane_result_q_reg[2][16]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
154,1.313,5.000,3.684,1.098,2.586,0.702,5,"st_q_reg[4]_rep/C","lane_result_q_reg[2][17]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
155,1.313,5.000,3.684,1.098,2.586,0.702,5,"st_q_reg[4]_rep/C","lane_result_q_reg[2][18]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
156,1.313,5.000,3.684,1.098,2.586,0.702,5,"st_q_reg[4]_rep/C","lane_result_q_reg[2][19]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=2;LUT6=2"
157,1.313,5.000,3.684,1.098,2.586,0.702,5,"st_q_reg[4]_rep/C","lane_result_q_reg[2][1]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
158,1.313,5.000,3.684,1.098,2.586,0.702,5,"st_q_reg[4]_rep/C","lane_result_q_reg[2][20]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
159,1.313,5.000,3.684,1.098,2.586,0.702,5,"st_q_reg[4]_rep/C","lane_result_q_reg[2][21]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
160,1.313,5.000,3.684,1.098,2.586,0.702,5,"st_q_reg[4]_rep/C","lane_result_q_reg[2][22]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
161,1.313,5.000,3.684,1.098,2.586,0.702,5,"st_q_reg[4]_rep/C","lane_result_q_reg[2][23]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=2;LUT6=2"
162,1.313,5.000,3.684,1.098,2.586,0.702,5,"st_q_reg[4]_rep/C","lane_result_q_reg[2][24]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
163,1.313,5.000,3.684,1.098,2.586,0.702,5,"st_q_reg[4]_rep/C","lane_result_q_reg[2][25]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
164,1.313,5.000,3.684,1.098,2.586,0.702,5,"st_q_reg[4]_rep/C","lane_result_q_reg[2][26]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
165,1.313,5.000,3.684,1.098,2.586,0.702,5,"st_q_reg[4]_rep/C","lane_result_q_reg[2][27]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=2;LUT6=2"
166,1.313,5.000,3.684,1.098,2.586,0.702,5,"st_q_reg[4]_rep/C","lane_result_q_reg[2][28]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
167,1.313,5.000,3.684,1.098,2.586,0.702,5,"st_q_reg[4]_rep/C","lane_result_q_reg[2][29]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
168,1.313,5.000,3.684,1.098,2.586,0.702,5,"st_q_reg[4]_rep/C","lane_result_q_reg[2][2]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
169,1.313,5.000,3.684,1.098,2.586,0.702,5,"st_q_reg[4]_rep/C","lane_result_q_reg[2][30]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
170,1.313,5.000,3.684,1.098,2.586,0.702,5,"st_q_reg[4]_rep/C","lane_result_q_reg[2][31]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=2;LUT6=2"
171,1.313,5.000,3.684,1.098,2.586,0.702,5,"st_q_reg[4]_rep/C","lane_result_q_reg[2][32]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
172,1.313,5.000,3.684,1.098,2.586,0.702,5,"st_q_reg[4]_rep/C","lane_result_q_reg[2][33]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
173,1.313,5.000,3.684,1.098,2.586,0.702,5,"st_q_reg[4]_rep/C","lane_result_q_reg[2][34]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
174,1.313,5.000,3.684,1.098,2.586,0.702,5,"st_q_reg[4]_rep/C","lane_result_q_reg[2][35]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=2;LUT6=2"
175,1.313,5.000,3.684,1.098,2.586,0.702,5,"st_q_reg[4]_rep/C","lane_result_q_reg[2][36]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
176,1.313,5.000,3.684,1.098,2.586,0.702,5,"st_q_reg[4]_rep/C","lane_result_q_reg[2][37]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
177,1.313,5.000,3.684,1.098,2.586,0.702,5,"st_q_reg[4]_rep/C","lane_result_q_reg[2][38]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
178,1.313,5.000,3.684,1.098,2.586,0.702,5,"st_q_reg[4]_rep/C","lane_result_q_reg[2][39]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=2;LUT6=2"
179,1.313,5.000,3.684,1.098,2.586,0.702,5,"st_q_reg[4]_rep/C","lane_result_q_reg[2][3]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=2;LUT6=2"
180,1.313,5.000,3.684,1.098,2.586,0.702,5,"st_q_reg[4]_rep/C","lane_result_q_reg[2][40]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
181,1.313,5.000,3.684,1.098,2.586,0.702,5,"st_q_reg[4]_rep/C","lane_result_q_reg[2][41]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
182,1.313,5.000,3.684,1.098,2.586,0.702,5,"st_q_reg[4]_rep/C","lane_result_q_reg[2][42]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
183,1.313,5.000,3.684,1.098,2.586,0.702,5,"st_q_reg[4]_rep/C","lane_result_q_reg[2][43]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=2;LUT6=2"
184,1.313,5.000,3.684,1.098,2.586,0.702,5,"st_q_reg[4]_rep/C","lane_result_q_reg[2][44]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
185,1.313,5.000,3.684,1.098,2.586,0.702,5,"st_q_reg[4]_rep/C","lane_result_q_reg[2][45]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
186,1.313,5.000,3.684,1.098,2.586,0.702,5,"st_q_reg[4]_rep/C","lane_result_q_reg[2][46]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
187,1.313,5.000,3.684,1.098,2.586,0.702,5,"st_q_reg[4]_rep/C","lane_result_q_reg[2][47]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=2;LUT6=2"
188,1.313,5.000,3.684,1.098,2.586,0.702,5,"st_q_reg[4]_rep/C","lane_result_q_reg[2][48]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
189,1.313,5.000,3.684,1.098,2.586,0.702,5,"st_q_reg[4]_rep/C","lane_result_q_reg[2][49]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
190,1.313,5.000,3.684,1.098,2.586,0.702,5,"st_q_reg[4]_rep/C","lane_result_q_reg[2][4]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
191,1.313,5.000,3.684,1.098,2.586,0.702,5,"st_q_reg[4]_rep/C","lane_result_q_reg[2][50]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
192,1.313,5.000,3.684,1.098,2.586,0.702,5,"st_q_reg[4]_rep/C","lane_result_q_reg[2][51]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=2;LUT6=2"
193,1.313,5.000,3.684,1.098,2.586,0.702,5,"st_q_reg[4]_rep/C","lane_result_q_reg[2][52]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
194,1.313,5.000,3.684,1.098,2.586,0.702,5,"st_q_reg[4]_rep/C","lane_result_q_reg[2][53]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
195,1.313,5.000,3.684,1.098,2.586,0.702,5,"st_q_reg[4]_rep/C","lane_result_q_reg[2][54]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
196,1.313,5.000,3.684,1.098,2.586,0.702,5,"st_q_reg[4]_rep/C","lane_result_q_reg[2][55]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=2;LUT6=2"
197,1.313,5.000,3.684,1.098,2.586,0.702,5,"st_q_reg[4]_rep/C","lane_result_q_reg[2][56]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
198,1.313,5.000,3.684,1.098,2.586,0.702,5,"st_q_reg[4]_rep/C","lane_result_q_reg[2][57]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
199,1.313,5.000,3.684,1.098,2.586,0.702,5,"st_q_reg[4]_rep/C","lane_result_q_reg[2][58]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
200,1.313,5.000,3.684,1.098,2.586,0.702,5,"st_q_reg[4]_rep/C","lane_result_q_reg[2][59]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=2;LUT6=2"
